Country code,Country name,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
JOR,JORDAN,88780.0,88780.0,88780.0,88780.0,88780.0,88780.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,88240.0,
JPN,JAPAN,364560.0,364560.0,364560.0,364555.0,364550.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364500.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364600.0,364700.0,364600.0,364700.0,366200.0,366200.0,366400.0,366300.0,366400.0,366400.0,366400.0,366500.0,366500.0,366600.0,366600.0,366600.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,366700.0,
KAZ,KAZAKHSTAN,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,2699700.0,
KEN,KENYA,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,569140.0,
KGZ,KYRGYZSTAN,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,191800.0,
KHM,CAMBODIA,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,176520.0,
KIR,KIRIBATI,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,
KNA,SAINT KITTS AND NEVIS,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,
KOR,"KOREA, REPUBLIC OF",97350.0,97350.0,97350.0,97230.0,97230.0,97100.0,97030.0,96920.0,96880.0,96850.0,96820.0,96800.0,96790.0,96740.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,96460.0,
KWT,KUWAIT,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,17820.0,
LAO,LAOS ,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,230800.0,
LBN,LEBANON,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,10230.0,
LBR,LIBERIA,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,
LBY,LIBYA,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,1759540.0,
LCA,SAINT LUCIA,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,
LIE,LIECHTENSTEIN,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,
LKA,SRI LANKA,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,62710.0,
LSO,LESOTHO,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,30360.0,
LTU,LITHUANIA,62674.0,62674.0,62674.0,62674.0,62675.0,62675.0,62675.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,62680.0,
LUX,LUXEMBURG,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,LATVIA,62180.0,62180.0,62180.0,62200.0,62240.0,62180.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,62196.0,
MAC,MACAU,29.9,29.9,29.9,29.9,29.7,29.5,29.2,29.2,28.6,28.0,28.0,27.0,27.0,26.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,
MAF,SAINT-MARTIN (FRENCH PART),54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4
MAR,MOROCCO,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446300.0,446340.0,446340.0,446340.0,446340.0,446340.0,446340.0,446340.0,446340.0,446340.0,446340.0,446340.0,446340.0,
MCO,MONACO,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
MDA,"MOLDOVA, REPUBLIC OF",32860.0,32860.0,32860.0,32850.0,32850.0,32890.0,32890.0,32890.0,32890.0,32890.0,32880.0,32870.0,32880.0,32880.0,32880.0,32900.0,32910.0,32920.0,32930.0,32930.0,32940.0,32950.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,32870.0,
MDG,MADAGASCAR,581795.0,581795.0,581795.0,581795.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,581540.0,
MDV,MALDIVES,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,
MEX,MEXICO,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,1943950.0,
MHL,MARSHALL ISLANDS,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,MACEDONIA,25220.0,25220.0,25220.0,25220.0,25220.0,25220.0,25230.0,25230.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,25430.0,
MLI,MALI,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,1220190.0,
MLT,MALTA,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,
MMR,MYANMAR (Burma) ,653290.0,653290.0,653290.0,653290.0,653260.0,653300.0,653310.0,653520.0,653470.0,653360.0,653420.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,653540.0,
MNE,MONTENEGRO,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,13450.0,
MNG,MONGOLIA,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,1553560.0,
MNP,NORTHERN MARIANA ISLANDS,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,MOZAMBIQUE,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,786380.0,
MRT,MAURITANIA,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,1030700.0,
MUS,MAURITIUS,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,
MWI,MALAWI,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,94280.0,
MYS,MALAYSIA,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,328550.0,
MYT,MAYOTTE,,,,,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,
NAM,NAMIBIA,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,823290.0,
NCL,NEW CALEDONIA,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,
NER,NIGER,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,1266700.0,
NGA,NIGERIA,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,910770.0,
NIC,NICARAGUA,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,
NLD,NETHERLANDS,33720.0,33720.0,33720.0,33720.0,33690.0,33730.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,33760.0,
NOR,NORWAY,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,365268.0,
